suite	core	model	case	opcode	mnemonic	mode	legality	status	detail	failure_class
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$56	LSR	zero page,X	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: LSR zp,X zero page,X with wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$57	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: SRE zp,X zero page,X with wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$58	CLI	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: CLI implied	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$59	EOR	absolute,Y	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: EOR abs,Y absolute,Y without page cross	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$5A	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: NOP implied	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$5B	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: SRE abs,Y absolute,Y	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$5C	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: NOP abs,X absolute,X without page cross	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$5D	EOR	absolute,X	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: EOR abs,X absolute,X without page cross	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$5E	LSR	absolute,X	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: LSR abs,X absolute,X	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$5F	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: SRE abs,X absolute,X	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$60	RTS	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: RTS pulls return address from stack	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$61	ADC	(zero page,X)	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ADC (zp,X) indexed indirect with zero-page pointer-base wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$62	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$63	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: RRA (zp,X) indexed indirect with zero-page pointer-base wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$64	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: NOP zp zero page	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$65	ADC	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ADC zp zero page	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$66	ROR	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ROR zp zero page	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$67	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: RRA zp zero page	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$68	PLA	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: PLA pulls value from stack	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$69	ADC	immediate	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ADC #imm immediate	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$6A	ROR	accumulator	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ROR A accumulator	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$6B	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$6C	JMP	indirect	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: JMP (abs) indirect jump	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$6D	ADC	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ADC abs absolute	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$6E	ROR	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ROR abs absolute	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$6F	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: RRA abs absolute	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$70	BVS	relative	legal	fail	testcases pass=0 fail=3 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=3 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: BVS rel not taken with a non-fallthrough encoded target	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$71	ADC	(zero page),Y	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ADC (zp),Y indirect indexed without page cross	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$72	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$73	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: RRA (zp),Y indirect indexed	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$74	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: NOP zp,X zero page,X with wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$75	ADC	zero page,X	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ADC zp,X zero page,X with wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$76	ROR	zero page,X	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ROR zp,X zero page,X with wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$77	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: RRA zp,X zero page,X with wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$78	SEI	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: SEI implied	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$79	ADC	absolute,Y	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ADC abs,Y absolute,Y without page cross	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$7A	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: NOP implied	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$7B	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: RRA abs,Y absolute,Y	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$7C	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: NOP abs,X absolute,X without page cross	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$7D	ADC	absolute,X	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ADC abs,X absolute,X without page cross	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$7E	ROR	absolute,X	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: ROR abs,X absolute,X	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$7F	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=2 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: RRA abs,X absolute,X	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$80	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: NOP #imm immediate	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$81	STA	(zero page,X)	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: STA (zp,X) indexed indirect with zero-page pointer-base wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$82	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: NOP #imm immediate	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$83	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: SAX (zp,X) indexed indirect with zero-page pointer-base wraparound	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$84	STY	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: STY zp zero page	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$85	STA	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: STA zp zero page	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$86	STX	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: STX zp zero page	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$87	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: SAX zp zero page	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$88	DEY	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: DEY implied	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$89	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: NOP #imm immediate	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$8A	TXA	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: TXA implied	post_opcode_irq
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$8B	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_irq	$8C	STY	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=1 other=0; first_failure=IRQ was not accepted after executing testcase opcode and clearing I; testcase: STY abs absolute	post_opcode_irq
